#chrom	txStart	cdsEnd	name2
chr5	43042235	43045370	ANXA2R-AS1
chr5	43065288	43067073	LOC100132356
chr5	43067124	43093660	LOC100506639
chr5	43287571	43299067	HMGCS1
chr5	43444353	43454071	TMEM267
chr5	43486810	43509441	C5orf34
chr5	43526368	43556948	PAIP1
chr5	43526368	43556030	PAIP1
chr5	43573286	43603332	NNT-AS1
chr5	44388833	44414091	FGF10-AS1
chr5	44495245	44510384	LINC02224
chr5	44744429	44808895	MRPS30-DT
chr5	44809048	44815304	MRPS30
chr5	49692025	49736985	EMB
chr5	50265050	50266021	LINC02106
chr5	50668569	50679166	ISL1-DT
chr5	50679281	50689444	ISL1
chr5	51303864	51339743	LINC02118
chr5	52083749	52097674	PELO
chr5	52391508	52403004	MOCS2
chr5	52391508	52405559	MOCS2
chr5	52405671	52410956	MOCS2-DT
chr5	52776458	52781863	FST
chr5	52776458	52781518	FST
chr5	53247333	53247429	MIR581
chr5	53616773	53710955	LINC01033
chr5	53751528	53752072	HSPB3
chr5	53813588	53815669	SNX18
chr5	53813588	53839262	SNX18
chr5	53813588	53839010	SNX18
chr5	53955986	53999152	LINC02998
chr5	54273694	54281345	ESM1
chr5	54317126	54319997	LOC102467081
chr5	54320083	54329754	GZMK
chr5	54398473	54406010	GZMA
chr5	54408798	54468828	CDC20B
chr5	54455998	54460046	GPX8
chr5	54455998	54459951	GPX8
chr5	54455998	54460046	GPX8
chr5	54455998	54463125	GPX8
chr5	54466359	54466450	MIR449A
chr5	54466473	54466570	MIR449B
chr5	54468089	54468181	MIR449C
chr5	54515391	54522966	MCIDAS
chr5	54526979	54529351	CCNO
chr5	54526979	54528819	CCNO
chr5	54526979	54529436	CCNO
chr5	54551882	54579000	DHX29
chr5	54551882	54603401	DHX29
chr5	54551882	54603522	DHX29
chr5	54804677	54804754	MIR5687
chr5	54824669	54830370	RNF138P1
chr5	54921672	54987048	SLC38A9
chr5	54921672	54968447	SLC38A9
chr5	54921672	54993786	SLC38A9
chr5	54921672	54965444	SLC38A9
chr5	54921672	54988881	SLC38A9
chr5	54921672	55008163	SLC38A9
chr5	54921675	54993786	SLC38A9
chr5	55062712	55112368	DDX4
chr5	55230922	55272106	IL6ST
chr5	55230922	55256289	IL6ST
chr5	55230922	55256299	IL6ST
chr5	55230922	55256289	IL6ST
chr5	55230922	55272106	IL6ST
chr5	55230922	55290791	IL6ST
chr5	55290994	55299477	IL6ST-DT
chr5	55753621	55777596	LINC01948
chr5	56062221	56068702	LOC105378979
chr5	56111375	56189507	MAP3K1
chr5	56205086	56212729	SETD9
chr5	56205422	56209863	SETD9
chr5	56205422	56212729	SETD9
chr5	56205422	56221163	SETD9
chr5	56205422	56210865	SETD9
chr5	56205422	56213175	SETD9
chr5	56205422	56224727	SETD9
chr5	56205883	56209863	SETD9
chr5	56205883	56212729	SETD9
chr5	56205888	56213165	SETD9
chr5	56509900	56558579	GPBP1
chr5	56775844	56778534	ACTBL2
chr5	56946486	56966816	LOC101928505
chr5	57186157	57194989	LINC02225
chr5	57749808	57755786	PLK2
chr5	57787261	57790837	GAPT
chr5	57825869	57825936	MIR548AE2
chr5	57837393	57854070	LINC02108
chr5	58264864	58295363	PDE4D
chr5	58999431	58999529	MIR582
chr5	59783539	59843484	PART1
chr5	59783758	59787092	PART1
chr5	59783758	59822245	PART1
chr5	60047617	60079945	ELOVL7
chr5	60047617	60083224	ELOVL7
chr5	60047617	60063724	ELOVL7
chr5	60047617	60083224	ELOVL7
chr5	60162280	60217981	ERCC8
chr5	60162280	60240835	ERCC8
chr5	60162280	60214113	ERCC8
chr5	60199186	60240835	ERCC8
chr5	60453530	60455998	SMIM15
chr5	60458142	60527907	SMIM15-AS1
chr5	60958983	60994259	LOC101928651
chr5	61028616	61031525	C5orf64-AS1
chr5	61683080	61690421	DIMT1
chr5	61683080	61699599	DIMT1
chr5	61687545	61699599	DIMT1
chr5	61874561	61924416	IPO11-LRRC70
chr5	61874645	61877134	LRRC70
chr5	63253700	63257546	HTR1A
chr5	63461669	63513247	RNF180
chr5	63871508	63904991	RGS7BP
chr5	63871508	63905079	RGS7BP
chr5	63871508	63908146	RGS7BP
chr5	63986329	64013849	SHISAL2B
chr5	64013974	64064344	SREK1IP1
chr5	64812118	64850644	CENPK
chr5	64813592	64850734	CENPK
chr5	64813592	64850644	CENPK
chr5	64813592	64850734	CENPK
chr5	64813592	64857338	CENPK
chr5	64885516	64920101	TRIM23
chr5	64920853	64926167	SHLD3
chr5	64920853	64960438	TRAPPC13
chr5	65018031	65118743	NLN
chr5	65240632	65241401	LOC100303749
chr5	65440127	65474696	SREK1
chr5	65440127	65474583	SREK1
chr5	65440127	65474696	SREK1
chr5	65440662	65474696	SREK1
chr5	65500950	65505274	LINC02065
chr5	65803371	65807432	LINC02229
chr5	66297445	66299982	MAST4-AS1
chr5	66475440	66492469	CD180
chr5	66928093	66942617	LINC02242
chr5	67089040	67096886	LINC02997
chr5	67485703	67494235	LINC02219
chr5	67511583	67593429	PIK3R1
chr5	67584346	67593429	PIK3R1
chr5	67586491	67593429	PIK3R1
chr5	67588404	67593429	PIK3R1
chr5	68389840	68399872	SLC30A5
chr5	68456634	68456766	SNORA50D
chr5	68462976	68473458	CCNB1
chr5	68485409	68505626	CENPH
chr5	68513586	68525052	MRPS36
chr5	68576001	68616367	CCDC125
chr5	68576001	68607022	CCDC125
chr5	68646810	68665317	AK6
chr5	68646810	68665502	AK6
chr5	68660569	68661564	TAF9
chr5	68710942	68737481	MARVELD2
chr5	68773298	68781439	LOC101928924
chr5	68834987	68835091	SNORD13B-1
chr5	68856017	68888025	GTF2H2C
chr5	68856017	68891043	GTF2H2C
chr5	69321077	69328214	SERF1B
chr5	69345349	69372860	SMN2
chr5	69345349	69372398	SMN2
chr5	69345495	69372860	SMN2
chr5	69345495	69372398	SMN2
chr5	69782327	69787614	LOC441081
chr5	70069918	70074913	LOC101929599
chr5	70196495	70203633	SERF1A
chr5	70196495	70212984	SERF1A
chr5	70220767	70247818	SMN1
chr5	70220767	70248280	SMN1
chr5	70220913	70247818	SMN1
chr5	70263992	70308742	NAIP
chr5	70263992	70320200	NAIP
chr5	70331173	70358590	GTF2H2
chr5	70331173	70357101	GTF2H2
chr5	70331173	70358590	GTF2H2
chr5	70331173	70356757	GTF2H2
chr5	70331173	70358590	GTF2H2
chr5	70384458	70384562	SNORD13B-2
chr5	70671611	70681820	PMCHL2
chr5	71015101	71016442	CARTPT
chr5	71465293	71465367	MIR4803
chr5	71475613	71501066	MAP1B
chr5	71616199	71654254	PTCD2
chr5	71735729	71757323	ZNF366
chr5	71852903	71867570	LOC102503427
chr5	71869901	71956496	LINC02056
chr5	72112487	72201237	TNPO1
chr5	72143965	72161578	TNPO1
chr5	72143965	72201237	TNPO1
chr5	72174417	72174490	MIR4804
chr5	72416401	72427557	TMEM171
chr5	72427834	72446419	LOC105379030
chr5	72469019	72469992	TMEM174
chr5	72491116	72497788	LOC340090
chr5	72633732	72634592	LINC02230
chr5	72742092	72744187	FOXD1
chr5	72750014	72768791	LINC01386
chr5	72794266	72801063	BTF3
chr5	72848014	72858706	ANKRA2
chr5	73602234	73604150	LINC01335
chr5	73618310	73624182	LINC01333
chr5	73935847	74017000	HEXB
chr5	73981057	74017000	HEXB
chr5	74063073	74068197	NSA2
chr5	74063073	74072476	NSA2
chr5	74063073	74072496	NSA2
chr5	74063073	74075938	NSA2
chr5	74073398	74137501	FAM169A
chr5	74073398	74109788	FAM169A
chr5	74073398	74137501	FAM169A
chr5	74073398	74162212	FAM169A
chr5	74161717	74163100	LOC441086
chr5	74321170	74325862	GCNT4
chr5	74632992	74656167	HMGCR
chr5	74633044	74656167	HMGCR
chr5	74842834	74893843	POLK
chr5	74842834	74905816	POLK
chr5	74848296	74893843	POLK
chr5	74907277	74966865	ANKDD1B
chr5	75013256	75026795	LOC441087
chr5	75902432	75904794	LOC101929109
chr5	75904935	76003138	IQGAP2
chr5	75911306	75919055	F2RL2
chr5	75911306	75914465	F2RL2
chr5	76008227	76008713	NCRUPAR
chr5	76114854	76129626	F2RL1
chr5	76248869	76264710	CRHBP
chr5	76326228	76359077	AGGF1
chr5	76367896	76373703	ZBED3
chr5	76376258	76376396	SNORA47
chr5	76379609	76383110	ZBED3
chr5	76726757	76788045	WDR41
chr5	76924536	76934374	OTP
chr5	77254070	77254920	LOC101929154
chr5	77654587	77656365	SCAMP1-AS1
chr5	78293386	78365443	DMGDH
chr5	78316477	78365497	DMGDH
chr5	78407631	78426939	BHMT
chr5	78531953	78612130	JMY
chr5	78908263	78981096	TENT2
chr5	79232401	79263449	LINC01455
chr5	79272538	79287061	MTX3
chr5	79272538	79286027	MTX3
chr5	79331170	79378964	THBS4
chr5	79331845	79378964	THBS4
chr5	79362171	79379488	THBS4-AS1
chr5	79434549	79551741	SERINC5
chr5	79594903	79596297	LOC644936
chr5	79615820	79617327	SPZ1
chr5	79646423	79647785	CRSP8P
chr5	79703882	79735862	ZFYVE16
chr5	79703882	79773196	ZFYVE16
chr5	79703882	79779198	ZFYVE16
chr5	79778618	79783765	FAM151B-DT
chr5	79852573	79855838	ANKRD34B
chr5	79904438	79918343	LINC01337
chr5	79922044	79950308	DHFR
chr5	79922044	79945293	DHFR
chr5	79922044	79950802	DHFR
chr5	80243511	80256726	RASGRF2-AS1
chr5	80529140	80562077	CKMT2
chr5	80533383	80597388	CKMT2-AS1
chr5	80597405	80608481	ZCCHC9
chr5	80625814	80689933	ACOT12
chr5	81569138	81574142	RPS23
chr5	81574468	81608393	ATP6AP1L
chr5	81574468	81614625	ATP6AP1L
chr5	82135973	82136043	MIR3977
chr5	82146682	82155655	LINC01338
chr5	82348664	82373142	TMEM167A
chr5	82360022	82360156	SCARNA18
chr5	85913757	85915286	COX7C
chr5	85916322	85916385	SNORD138
chr5	86042634	86045589	LINC02059
chr5	86410695	86410771	MIR4280
chr5	86511551	86535018	LINC01949
chr5	86614231	86619445	LOC644285
chr5	86685412	86707121	CCNH
chr5	86685412	86708611	CCNH
chr5	86685412	86708747	CCNH
chr5	86690090	86707121	CCNH
chr5	86690090	86708611	CCNH
chr5	86957858	86975226	LINC02488
chr5	87688011	87732491	TMEM161B-DT
chr5	87704798	87734907	LINC02060
chr5	87960262	87969157	LINC00461
chr5	87960262	87972116	LINC00461
chr5	87960262	87974265	LINC00461
chr5	87960262	87980642	LINC00461
chr5	87960262	87986858	LINC00461
chr5	87962670	87962757	MIR9-2
chr5	87972035	88018648	MEF2C-AS2
chr5	89312437	89312537	MIR3660
chr5	89688073	89705478	CETN3
chr5	89705816	89706486	LOC731157
chr5	89754025	89770109	MBLAC2
chr5	89811442	89821106	LYSMD3
chr5	90598802	90610219	LUCAT1
chr5	90606730	90610219	LUCAT1
chr5	90664447	90670948	ARRDC3
chr5	90664447	90678909	ARRDC3
chr5	90664447	90670948	ARRDC3
chr5	90664447	90675914	ARRDC3
chr5	90664447	90679134	ARRDC3
chr5	92877577	92917026	NR2F1-AS1
chr5	92956401	92956494	MIR2277
chr5	93068925	93077269	POU5F2
chr5	93854919	93872831	KIAA0825
chr5	93854919	93870931	KIAA0825
chr5	93854919	93872831	KIAA0825
chr5	93854919	93954309	KIAA0825
chr5	94799597	94882854	TTC37
chr5	94955790	94957284	GPR150
chr5	94982480	94992013	RFESD
chr5	94982582	94992013	RFESD
chr5	94987884	95018695	SPATA9
chr5	94987884	95018714	SPATA9
chr5	94994018	95018558	SPATA9
chr5	94994018	95018695	SPATA9
chr5	95067039	95128878	RHOBTB3
chr5	95170530	95185561	LOC102724720
chr5	95187935	95195837	LINC01554
chr5	95414841	95414916	MIR583
chr5	95726036	95767825	PCSK1
chr5	95726036	95768746	PCSK1
chr5	96079305	96109116	CAST
chr5	96096516	96139629	ERAP1
chr5	96110187	96139629	ERAP1
chr5	96211642	96225092	ERAP2
chr5	96211642	96253309	ERAP2
chr5	96211642	96255420	ERAP2
chr5	96212203	96253309	ERAP2
chr5	96496570	96518895	RIOK2
chr5	96502449	96518895	RIOK2
chr5	97421569	97496943	LINC01846
chr5	98104335	98129457	RGMB
chr5	98105139	98129457	RGMB
chr5	98105321	98108788	RGMB-AS1
chr5	98109366	98129457	RGMB
chr5	98189688	98262090	CHD1
chr5	98189688	98264711	CHD1
chr5	98264837	98266713	LOC100289230
chr5	98869693	98913658	LINC02113
chr5	99715208	99723958	GUSBP19
chr5	99786617	99870947	FAM174A-DT
chr5	100142636	100238659	ST8SIA4
chr5	100152185	100152269	MIR548P
chr5	100221014	100238659	ST8SIA4
chr5	101917071	101953293	LINC00492
chr5	102421703	102444411	GIN1
chr5	102421703	102440442	GIN1
chr5	102421703	102455842	GIN1
chr5	102594074	102612241	MACIR
chr5	102594463	102612241	MACIR
chr5	102594730	102612241	MACIR
chr5	102594925	102612241	MACIR
chr5	102595124	102612241	MACIR
chr5	102595606	102612241	MACIR
chr5	102599594	102612241	MACIR
chr5	102864134	102877686	LINC02115
chr5	104435174	104435799	RAB9BP1
chr5	108063525	108063962	LINC01023
chr5	108670422	108719134	PJA2
chr5	109218882	109220604	LINC01848
chr5	109849529	109849616	MIR548F3
chr5	110405759	110413724	TSLP
chr5	110407410	110411772	TSLP
chr5	110409071	110411772	TSLP
chr5	110428045	110462581	WDR36
chr5	110831730	110837695	STARD4
chr5	110831730	110843131	STARD4
chr5	110831730	110837695	STARD4
chr5	110831730	110836802	STARD4
chr5	110831730	110843131	STARD4
chr5	110831730	110848233	STARD4
chr5	110835862	110843131	STARD4
chr5	110835862	110848233	STARD4
chr5	111064498	111091469	NREP
chr5	111064999	111091469	NREP
chr5	111496222	111498198	EPB41L4A-AS1
chr5	111497181	111497314	SNORA13
chr5	111563979	111593006	LOC101927023
chr5	111755279	111756675	EPB41L4A-DT
chr5	111964132	111966618	LINC02200
chr5	111992124	112018585	LOC102467216
chr5	112073581	112179823	APC
chr5	112212081	112257887	REEP5
chr5	112768249	112770536	TSSK1B
chr5	113911737	113915667	LINC01957
chr5	114460468	114505331	TRIM36
chr5	114460468	114515734	TRIM36
chr5	114460468	114482924	TRIM36
chr5	114506798	114515734	TRIM36
chr5	114513233	114515734	TRIM36
chr5	114602886	114615455	CCDC112
chr5	114602886	114632240	CCDC112
chr5	114602886	114615455	CCDC112
chr5	114856604	114879190	FEM1C
chr5	114914192	114916953	TICAM2
chr5	114977821	115008349	LOC102467217
chr5	115140429	115152094	CDO1
chr5	115140429	115148909	CDO1
chr5	115140429	115152356	CDO1
chr5	115163896	115177249	ATG12
chr5	115163896	115177262	ATG12
chr5	115292267	115294298	LINCADL
chr5	115368168	115394644	ARL14EPL
chr5	115591439	115591531	MIR12130
chr5	115703112	115710267	LOC101927190
chr5	115783193	115807369	SEMA6A-AS1
chr5	115910113	115946896	SEMA6A-AS2
chr5	116078997	116097905	LINC02214
chr5	117618268	117620472	LINC02148
chr5	117931882	117963787	LINC02215
chr5	118310280	118310365	MIR1244-2
chr5	118490331	118490411	MIR5706
chr5	118668869	118729076	TNFAIP8
chr5	118690467	118729076	TNFAIP8
chr5	118691713	118729076	TNFAIP8
chr5	118788191	118877689	HSD17B4
chr5	118788191	118878027	HSD17B4
chr5	118965252	118970729	FAM170A
chr5	120658244	120661532	LOC102467226
chr5	121187576	121188387	FTMT
chr5	121297669	121362821	SRFBP1
chr5	121398889	121409851	LOX
chr5	121398889	121412637	LOX
chr5	121398889	121413680	LOX
chr5	121465240	121488780	ZNF474
chr5	121772191	121814782	MGC32805
chr5	121917193	121920295	LOC101927357
chr5	122358944	122372320	PPIC
chr5	122421925	122426011	PRDM6-AS1
chr5	122424935	122522895	PRDM6
chr5	125515269	125529543	LINC02039
chr5	125608209	125620867	LOC101927488
chr5	125877532	125930806	ALDH7A1
chr5	125877532	125930890	ALDH7A1
chr5	125967396	125971933	TEX43
chr5	126112314	126172712	LMNB1
chr5	126112827	126171956	LMNB1
chr5	126378253	126394687	C5orf63
chr5	126378253	126409194	C5orf63
chr5	126386995	126394687	C5orf63
chr5	126386995	126409194	C5orf63
chr5	126984773	126993459	CTXN3
chr5	126988741	126993459	CTXN3
chr5	127419457	127522323	SLC12A2
chr5	127419457	127525369	SLC12A2
chr5	128430441	128448694	ISOC1
chr5	128433380	128433459	MIR4633
chr5	128732754	128732840	MIR4460
chr5	128795251	128796382	ADAMTS19-AS1
chr5	129083786	129100756	MINAR2
chr5	130494719	130500898	HINT1
chr5	130494719	130500949	HINT1
chr5	130506636	130535253	LYRM7
chr5	130506636	130535294	LYRM7
chr5	130506636	130541121	LYRM7
chr5	131396347	131398484	IL3
chr5	131409481	131411545	CSF2
chr5	131520568	131528498	P4HA2-AS1
chr5	131525839	131554319	P4HA2
chr5	131553541	131553611	MIR6830
chr5	131630086	131679528	SLC22A4
chr5	131646968	131705608	MIR3936HG
chr5	131701181	131701291	MIR3936
chr5	131746620	131811736	IRF1-AS1
chr5	131817300	131825170	IRF1
chr5	131817300	131826465	IRF1
chr5	131824362	131826465	IRF1
chr5	131877136	131879170	IL5
chr5	131892668	131978056	RAD50
chr5	131966280	131977482	TH2LCRR
chr5	131992213	131995974	IL13
chr5	131993864	131995974	IL13
chr5	132009680	132018279	IL4
chr5	132009680	132015532	IL4
chr5	132014776	132018321	LOC105379176
chr5	132028322	132073111	KIF3A
chr5	132083117	132088662	CCNI2
chr5	132086510	132112829	SEPTIN8
chr5	132091695	132112829	SEPTIN8
chr5	132091695	132100082	SEPTIN8
chr5	132148993	132150963	SOWAHA
chr5	132157832	132161832	SHROOM1
chr5	132196876	132199961	GDF9
chr5	132196876	132200225	GDF9
chr5	132196876	132199961	GDF9
chr5	132202333	132203274	UQCRQ
chr5	132209359	132210138	LEAP2
chr5	132332676	132362229	ZCCHC10
chr5	132332676	132362241	ZCCHC10
chr5	132387704	132440128	HSPA4
chr5	132763287	132763398	MIR1289-2
chr5	133249367	133252960	WSPAR
chr5	133304379	133305914	LOC105379183
chr5	133307561	133328703	VDAC1
chr5	133307561	133316586	VDAC1
chr5	133307561	133328684	VDAC1
chr5	133307561	133316586	VDAC1
chr5	133307561	133328703	VDAC1
chr5	133307605	133328703	VDAC1
chr5	133323608	133328703	VDAC1
chr5	133450371	133481994	TCF7
chr5	133451303	133481994	TCF7
chr5	133451303	133481511	TCF7
chr5	133451303	133481895	TCF7
chr5	133451303	133481914	TCF7
chr5	133451303	133481994	TCF7
chr5	133451303	133483901	TCF7
chr5	133459308	133481994	TCF7
chr5	133484625	133509713	SKP1
chr5	133492081	133509713	SKP1
chr5	133530022	133541729	PPP2CA
chr5	133530022	133561552	PPP2CA
chr5	133530022	133561245	PPP2CA
chr5	133561447	133561543	MIR3661
chr5	133707259	133726044	UBE2B
chr5	133737755	133747545	CDKN2AIPNL
chr5	133764741	133770738	LINC02999
chr5	133842242	133844921	LINC01843
chr5	133860005	133915007	JADE2
chr5	133861359	133915007	JADE2
chr5	133861797	133915007	JADE2
chr5	133862321	133915007	JADE2
chr5	133984474	134028783	SEC24A
chr5	133984474	134060784	SEC24A
chr5	134094468	134164396	DDX46
chr5	134094468	134166811	DDX46
chr5	134181369	134191157	C5orf24
chr5	134181657	134193087	C5orf24
chr5	134181657	134191157	C5orf24
chr5	134240820	134296371	PCBD2
chr5	134303596	134347313	CATSPER3
chr5	134363423	134369571	PITX1
chr5	134374520	134375737	EPIST
chr5	134571923	134583867	LINC02900
chr5	134670070	134724783	MACROH2A1
chr5	134670070	134734921	MACROH2A1
chr5	134779903	134782798	DCANP1
chr5	134779915	134785629	TIFAB
chr5	134869971	134871380	NEUROG1
chr5	134906368	134914468	CXCL14
chr5	134984371	134989624	SLC25A48-AS1
chr5	135138673	135138764	MIR5692C1
chr5	135157471	135162271	LOC107986453
chr5	135170351	135223773	SLC25A48
chr5	135170351	135215779	SLC25A48
chr5	135170351	135219139	SLC25A48
chr5	135227934	135231505	IL9
chr5	135282592	135290522	LECT2
chr5	135416179	135416287	VTRNA2-1
chr5	135465201	135470579	SMAD5-AS1
chr5	135468533	135513168	SMAD5
chr5	135549735	135557847	TRPC7-AS1
chr5	135562342	135651788	TRPC7-AS2
chr5	136463885	136466658	LOC105379192
chr5	136983260	136983338	MIR874
chr5	137081339	137089755	HNRNPA0
chr5	137136881	137146440	NPY6R
chr5	137203548	137223074	MYOT
chr5	137368462	137374622	FAM13B-AS1
chr5	137419721	137426762	WNT8A
chr5	137419721	137427229	WNT8A
chr5	137419721	137426762	WNT8A
chr5	137419721	137428054	WNT8A
chr5	137450863	137474469	NME5
chr5	137514800	137523102	KIF20A
chr5	137523338	137549001	CDC23
chr5	137588068	137610113	GFRA3
chr5	137667793	137672835	LOC100128966
chr5	137673245	137682648	FAM53C
chr5	137673954	137682648	FAM53C
chr5	137774745	137781440	REEP2
chr5	137774745	137782654	REEP2
chr5	137801167	137803770	EGR1
chr5	137841783	137854543	ETF1
chr5	137841783	137877251	ETF1
chr5	137841783	137854543	ETF1
chr5	137841783	137878607	ETF1
chr5	137841783	137878925	ETF1
chr5	137889444	137911007	HSPA9
chr5	137894657	137894730	SNORD63B
chr5	137896731	137896799	SNORD63
chr5	138080118	138088998	CTNNA1-AS1
chr5	138080118	138089613	CTNNA1-AS1
chr5	138204609	138210600	LRRTM2
chr5	138210918	138269778	CTNNA1
chr5	138210918	138269512	CTNNA1
chr5	138210918	138269778	CTNNA1
chr5	138210918	138269512	CTNNA1
chr5	138210918	138269778	CTNNA1
chr5	138210918	138269512	CTNNA1
chr5	138210918	138269778	CTNNA1
chr5	138211088	138269778	CTNNA1
chr5	138211088	138269512	CTNNA1
chr5	138211088	138269778	CTNNA1
chr5	138609440	138615317	SNHG4
chr5	138609440	138618873	SNHG4
chr5	138609789	138665084	MATR3
chr5	138611868	138612012	SNORA74D
chr5	138614468	138614668	SNORA74A
chr5	138626156	138665084	MATR3
chr5	138629428	138665084	MATR3
chr5	138677542	138704487	PAIP2
chr5	138677542	138705406	PAIP2
chr5	138678162	138704487	PAIP2
chr5	138702884	138718942	SLC23A1
chr5	138723155	138725545	MZB1
chr5	138726280	138730770	PROB1
chr5	138732455	138739749	SPATA24
chr5	138745891	138775134	DNAJC18
chr5	138850588	138852506	SMIM33
chr5	138855117	138861289	STING1
chr5	138855117	138860797	STING1
chr5	138940923	139006386	UBE2D2
chr5	139026883	139062492	CXXC5
chr5	139027488	139062492	CXXC5
chr5	139027933	139062492	CXXC5
chr5	139028535	139062492	CXXC5
chr5	139028583	139029313	CXXC5-AS1
chr5	139030573	139062492	CXXC5
chr5	139039139	139062492	CXXC5
chr5	139055027	139062492	CXXC5
chr5	139120931	139125808	PSD2-AS1
chr5	139482506	139487597	MALINC1
chr5	139493693	139494735	PURA
chr5	139505521	139508223	IGIP
chr5	139536903	139548370	LOC101929719
chr5	139624619	139682658	PFDN1
chr5	139739778	139752383	SLC4A9
chr5	139781417	139851925	ANKHD1
chr5	139781417	139851897	ANKHD1
chr5	139781417	139851925	ANKHD1
chr5	139927246	139928847	EIF4EBP3
chr5	139929651	139937678	SRA1
chr5	139929652	139937037	SRA1
chr5	139929652	139937058	SRA1
chr5	139937852	139943830	APBB3
chr5	139943255	139943336	MIR6831
chr5	139944412	139946347	SLC35A4
chr5	139944412	139947729	SLC35A4
chr5	140011316	140012656	CD14
chr5	140019035	140024683	TMCO6
chr5	140024869	140027168	NDUFA2
chr5	140024869	140027215	NDUFA2
chr5	140024951	140027168	NDUFA2
chr5	140027413	140041914	IK
chr5	140027428	140027511	MIR3655
chr5	140044488	140049239	WDR55
chr5	140050378	140053127	DND1
chr5	140053489	140070889	HARS1
chr5	140071039	140078137	HARS2
chr5	140080031	140085341	ZMAT2
chr5	140090860	140090958	VTRNA1-1
chr5	140098510	140098598	VTRNA1-2
chr5	140105743	140105831	VTRNA1-3
chr5	140165720	140168299	PCDHA1
chr5	140174436	140177024	PCDHA2
chr5	140174436	140184683	PCDHA2
chr5	140180641	140183257	PCDHA3
chr5	140186652	140189169	PCDHA4
chr5	140201197	140203811	PCDHA5
chr5	140207544	140210088	PCDHA6
chr5	140213853	140216338	PCDHA7
chr5	140220771	140223351	PCDHA8
chr5	140227356	140230609	PCDHA9
chr5	140247097	140251121	PCDHA11
chr5	140247641	140255476	LOC112267934
chr5	140254892	140257436	PCDHA12
chr5	140261853	140264277	PCDHA13
chr5	140306301	140308934	PCDHAC1
chr5	140346351	140349006	PCDHAC2
chr5	140425789	140457609	PCDHB1-AS1
chr5	140430958	140433512	PCDHB1
chr5	140474198	140476771	PCDHB2
chr5	140480056	140482624	PCDHB3
chr5	140501399	140503968	PCDHB4
chr5	140514787	140517404	PCDHB5
chr5	140529637	140532223	PCDHB6
chr5	140535579	140537990	PCDHB17P
chr5	140552224	140554798	PCDHB7
chr5	140557370	140560021	PCDHB8
chr5	140561961	140564465	PCDHB16
chr5	140566734	140569285	PCDHB9
chr5	140571925	140574528	PCDHB10
chr5	140579199	140581741	PCDHB11
chr5	140588290	140590867	PCDHB12
chr5	140593490	140596092	PCDHB13
chr5	140602914	140605474	PCDHB14
chr5	140613904	140617101	PCDHB18P
chr5	140619688	140624320	PCDHB19P
chr5	140624962	140627510	PCDHB15
chr5	140682201	140683432	SLC25A2
chr5	140698056	140699611	TAF7
chr5	140710080	140712723	PCDHGA1
chr5	140718326	140721010	PCDHGA2
chr5	140723395	140726090	PCDHGA3
chr5	140729827	140732260	PCDHGB1
chr5	140734587	140737230	PCDHGA4
chr5	140739702	140742138	PCDHGB2
chr5	140743728	140746339	PCDHGA5
chr5	140749808	140752406	PCDHGB3
chr5	140753457	140756107	PCDHGA6
chr5	140762308	140764920	PCDHGA7
chr5	140767451	140769863	PCDHGB4
chr5	140772199	140774843	PCDHGA8
chr5	140772199	140890740	PCDHGA8
chr5	140777513	140890740	PCDHGB5
chr5	140777694	140780151	PCDHGB5
chr5	140782344	140785006	PCDHGA9
chr5	140782344	140890740	PCDHGA9
chr5	140787587	140791529	PCDHGB6
chr5	140787587	140890740	PCDHGB6
chr5	140787769	140790232	PCDHGB6
chr5	140792553	140795295	PCDHGA10
chr5	140792553	140890740	PCDHGA10
chr5	140797243	140799853	PCDHGB7
chr5	140797243	140890740	PCDHGB7
chr5	140800617	140803308	PCDHGA11
chr5	140800617	140890740	PCDHGA11
chr5	140805852	140807825	PCDHGB8P
chr5	140810073	140812789	PCDHGA12
chr5	140810073	140890740	PCDHGA12
chr5	140855532	140858275	PCDHGC3
chr5	140855532	140890740	PCDHGC3
chr5	140864596	140890740	PCDHGC4
chr5	140864740	140867356	PCDHGC4
chr5	140868647	140890740	PCDHGC5
chr5	140868807	140871444	PCDHGC5
chr5	140937877	140944827	DIAPH1-AS1
chr5	141000447	141016357	HDAC3
chr5	141000447	141008788	HDAC3
chr5	141000447	141009443	HDAC3
chr5	141000447	141016416	HDAC3
chr5	141004428	141016357	HDAC3
chr5	141004428	141016416	HDAC3
chr5	141016563	141020011	RELL2
chr5	141018868	141030935	FCHSD1
chr5	141232654	141257827	PCDH1
chr5	141242216	141244758	PCDH1
chr5	141242216	141249169	PCDH1
chr5	141242216	141257827	PCDH1
chr5	141275190	141276260	LOC729080
chr5	141303435	141318324	DELE1
chr5	141323145	141337416	PCDH12
chr5	141346407	141367355	RNF14
chr5	141348669	141367355	RNF14
chr5	141380235	141391600	GNPDA1
chr5	141488343	141524239	NDFIP1
chr5	141689994	141694673	SPRY4
chr5	141689994	141699330	SPRY4
chr5	141689994	141694673	SPRY4
chr5	141697184	141697887	SPRY4-IT1
chr5	141971742	141993692	FGF1
chr5	142125164	142140558	LINC01844
chr5	142239168	142248475	ARHGAP26-AS1
chr5	142572064	142573731	ARHGAP26-IT1
chr5	143059424	143059536	MIR5197
chr5	143191725	143200133	HMHB1
chr5	143537725	143549519	YIPF5
chr5	143537725	143545116	YIPF5
